#;foo_0.xml;foo_1.xml;foo_2.xml;foo_3.xml;foo_4.xml;foo_5.xml;foo_6.xml;foo_7.xml;foo_8.xml;
foo_0.xml;1;0,1;0;0;0,09;0,07;0,09;0,08;0,08;
foo_1.xml;0,1;1;0;0;0,22;0,13;0,2;0,16;0,14;
foo_2.xml;0;0;1;0;0;0;0;0;0;
foo_3.xml;0;0;0;1;0;0;0;0;0;
foo_4.xml;0,09;0,22;0;0;1;0,25;0,16;0,13;0,12;
foo_5.xml;0,07;0,13;0;0;0,25;1;0,11;0,09;0,09;
foo_6.xml;0,09;0,2;0;0;0,16;0,11;1;0,12;0,12;
foo_7.xml;0,08;0,16;0;0;0,13;0,09;0,12;1;0,1;
foo_8.xml;0,08;0,14;0;0;0,12;0,09;0,12;0,1;1;
